Customer_ID,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
18804-PUN,Feminino,71,Não,Punjab,0,20,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,-7.0,1356.3,0.0,0,1422.78,2779.08,Permaneceu,,,0,< 20,> 50,18-24 Meses
41658-KAR,Masculino,72,Sim,Karnataka,2,16,,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Dois Anos,Sim,Cartão de Crédito,105.05,5163.3,0.0,0,2045.0,7208.3,Permaneceu,,,0,> 100,> 50,12-18 Meses
45324-TAM,Feminino,36,Sim,Tamil Nadu,8,14,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,84.6,1017.35,0.0,0,30.84,1048.19,Permaneceu,,,0,50-100,36-50,12-18 Meses
78323-KER,Masculino,34,Não,Kerala,1,12,Promoção 4,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,73.2,1441.1,0.0,0,489.25,1930.35,Churned,Atitude,Attitude of support person,1,50-100,20-35,12-18 Meses
97526-TEL,Masculino,25,Sim,Telangana,15,22,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,110.5,7455.45,0.0,0,1650.48,9105.93,Permaneceu,,,0,> 100,20-35,18-24 Meses
94700-UTT,Feminino,26,Não,Uttar Pradesh,8,21,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,67.45,4508.65,41.67,0,1531.2,5998.18,Permaneceu,,,0,50-100,20-35,18-24 Meses
61181-BIH,Masculino,41,Não,Bihar,14,24,Promoção 5,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,44.8,220.45,0.0,0,178.0,398.45,Permaneceu,,,0,20-50,36-50,>= 24 Meses
55831-TAM,Masculino,43,Não,Tamil Nadu,11,13,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cheque por Correio,19.95,58.3,0.0,0,15.45,73.75,Novo Cliente,,,0,< 20,36-50,12-18 Meses
49592-UTT,Masculino,70,Não,Uttar Pradesh,0,4,Promoção 1,Sim,Sim,Sim,Cabo,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,74.1,5031.0,0.0,0,921.84,5952.84,Permaneceu,,,0,50-100,> 50,< 6 Meses
49119-KAR,Feminino,43,Não,Karnataka,15,27,Promoção 4,Sim,Sim,Sim,Cabo,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,96.05,1148.1,0.0,0,536.52,1684.62,Churned,Atitude,Attitude of support person,1,50-100,36-50,>= 24 Meses
99144-UTT,Feminino,41,Não,Uttar Pradesh,9,20,,Sim,Não,Não,,,,,,,,,,Mensal,Sim,Cartão de Crédito,19.65,68.35,0.0,0,106.77,175.12,Novo Cliente,,,0,< 20,36-50,18-24 Meses
59230-TAM,Feminino,29,Não,Tamil Nadu,3,18,Promoção 4,Sim,Sim,Não,,,,,,,,,,Dois Anos,Sim,Cartão de Crédito,25.15,412.6,0.0,0,769.08,1181.68,Permaneceu,,,0,20-50,20-35,18-24 Meses
44152-PUN,Masculino,82,Não,Punjab,1,16,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Não,Sim,Um Ano,Sim,Débito em Conta,89.85,4925.35,0.0,0,2089.62,7014.97,Permaneceu,,,0,50-100,> 50,12-18 Meses
67019-MAD,Masculino,27,Não,Madhya Pradesh,3,19,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito,84.25,3264.5,0.0,0,671.08,3935.58,Churned,Atitude,Attitude of support person,1,50-100,20-35,18-24 Meses
13751-PUN,Masculino,38,Não,Punjab,13,6,Promoção 4,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,20.05,265.45,0.0,0,467.52,732.97,Permaneceu,,,0,20-50,36-50,6-12 Meses
65643-JAM,Feminino,70,Sim,Jammu & Kashmir,0,14,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,76.1,1712.7,0.0,0,740.88,2453.58,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,12-18 Meses
29604-AND,Masculino,73,Sim,Andhra Pradesh,3,32,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,109.4,7031.45,0.0,0,1644.93,8676.38,Permaneceu,,,0,> 100,> 50,>= 24 Meses
92228-BIH,Feminino,22,Sim,Bihar,10,9,,Não,,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,25.15,25.15,0.0,0,0.0,25.15,Novo Cliente,,,0,20-50,20-35,6-12 Meses
76561-RAJ,Masculino,49,Não,Rajasthan,7,18,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,69.65,145.15,0.0,0,15.28,160.43,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,36-50,18-24 Meses
48222-WES,Masculino,22,Não,West Bengal,5,11,,Sim,Não,Sim,Cabo,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,65.4,2498.4,0.0,0,954.36,3452.76,Churned,Outro,Não sabe/Não informado,1,50-100,20-35,6-12 Meses
82380-MAH,Feminino,57,Não,Maharashtra,0,3,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,20.05,358.5,0.0,0,413.46,771.96,Permaneceu,,,0,20-50,> 50,< 6 Meses
18440-HAR,Masculino,30,Sim,Haryana,0,20,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,105.05,6004.85,0.0,0,1961.56,7966.41,Permaneceu,,,0,> 100,20-35,18-24 Meses
57185-UTT,Masculino,38,Sim,Uttar Pradesh,7,24,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,95.25,3959.35,27.3,0,766.92,4698.97,Churned,Atitude,Atendimento insatisfatório,1,50-100,36-50,>= 24 Meses
41677-DEL,Masculino,60,Sim,Delhi,5,6,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,96.25,512.45,0.0,0,160.6,673.05,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,6-12 Meses
68719-AND,Feminino,52,Sim,Andhra Pradesh,6,17,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,100.55,6215.35,0.0,0,565.74,6781.09,Churned,Preço,Preço muito alto,1,> 100,> 50,12-18 Meses
14570-KAR,Feminino,31,Sim,Karnataka,14,27,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,108.25,5431.4,0.0,0,2079.0,7510.4,Permaneceu,,,0,> 100,20-35,>= 24 Meses
47613-AND,Masculino,48,Não,Andhra Pradesh,10,9,Promoção 5,Sim,Não,Sim,DSL,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,55.3,324.25,0.0,0,11.16,335.41,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,36-50,6-12 Meses
79282-TAM,Feminino,58,Não,Tamil Nadu,0,17,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,-10.0,19.5,0.0,0,32.45,51.95,Churned,Atitude,Attitude of support person,1,< 20,> 50,12-18 Meses
39190-WES,Feminino,54,Não,West Bengal,15,25,Promoção 3,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,-9.0,520.55,0.0,0,1193.13,1713.68,Permaneceu,,,0,< 20,> 50,>= 24 Meses
35267-ODI,Feminino,26,Sim,Odisha,6,20,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,45.65,323.45,0.0,0,34.14,357.59,Permaneceu,,,0,20-50,20-35,18-24 Meses
59749-TAM,Masculino,39,Não,Tamil Nadu,6,26,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,25.7,251.6,0.0,0,321.0,572.6,Permaneceu,,,0,20-50,36-50,>= 24 Meses
81676-KAR,Feminino,49,Sim,Karnataka,11,25,,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Cartão de Crédito,20.8,1411.9,0.0,0,590.94,2002.84,Permaneceu,,,0,20-50,36-50,>= 24 Meses
75045-ASS,Feminino,64,Sim,Assam,13,20,,Sim,Não,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,79.6,5589.45,42.34,0,3340.4,8887.51,Permaneceu,,,0,50-100,> 50,18-24 Meses
74092-TAM,Feminino,29,Sim,Tamil Nadu,11,34,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cheque por Correio,19.95,936.7,0.0,0,441.12,1377.82,Permaneceu,,,0,< 20,20-35,>= 24 Meses
29419-TEL,Feminino,37,Não,Telangana,3,33,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,93.2,1573.7,35.7,0,652.16,2190.16,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,36-50,>= 24 Meses
18349-RAJ,Masculino,37,Não,Rajasthan,4,2,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,70.15,886.7,8.53,0,339.69,1217.86,Permaneceu,,,0,50-100,36-50,< 6 Meses
28581-JAM,Masculino,25,Não,Jammu & Kashmir,12,3,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,80.6,415.55,36.44,40,28.9,448.01,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,20-35,< 6 Meses
81021-TAM,Feminino,22,Não,Tamil Nadu,14,12,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Não,Dois Anos,Não,Débito em Conta,79.05,5730.7,0.0,80,524.88,6335.58,Permaneceu,,,0,50-100,20-35,12-18 Meses
53111-GUJ,Masculino,56,Não,Gujarat,4,15,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Dois Anos,Sim,Débito em Conta,110.15,7998.8,0.0,70,925.2,8994.0,Permaneceu,,,0,> 100,> 50,12-18 Meses
67547-GUJ,Feminino,19,Sim,Gujarat,5,3,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,79.85,2001.0,0.0,0,847.2,2848.2,Permaneceu,,,0,50-100,< 20,< 6 Meses
11799-TAM,Masculino,33,Não,Tamil Nadu,9,20,,Não,,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque por Correio,45.3,45.3,0.0,0,0.0,45.3,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,20-50,20-35,18-24 Meses
42152-DEL,Feminino,30,Não,Delhi,14,7,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,118.75,8672.45,0.0,0,2962.08,11634.53,Permaneceu,,,0,> 100,20-35,6-12 Meses
73761-UTT,Feminino,51,Sim,Uttar Pradesh,0,8,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Não,Sim,Dois Anos,Sim,Débito em Conta,-1.0,5711.05,0.0,0,535.16,6246.21,Permaneceu,,,0,< 20,> 50,6-12 Meses
27692-GUJ,Feminino,40,Não,Gujarat,6,34,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,74.9,147.15,0.0,0,76.56,223.71,Churned,Preço,Taxas de longa distância,1,50-100,36-50,>= 24 Meses
62966-TAM,Feminino,39,Não,Tamil Nadu,5,24,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,104.05,6590.5,0.0,0,1095.54,7686.04,Permaneceu,,,0,> 100,36-50,>= 24 Meses
89855-RAJ,Feminino,33,Não,Rajasthan,0,20,Promoção 2,Sim,Não,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,74.7,3187.65,0.0,0,1031.56,4219.21,Permaneceu,,,0,50-100,20-35,18-24 Meses
65823-MAH,Feminino,78,Sim,Maharashtra,12,7,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Dois Anos,Sim,Débito em Conta,110.2,4972.1,0.0,0,939.32,5911.42,Permaneceu,,,0,> 100,> 50,6-12 Meses
53134-UTT,Masculino,69,Não,Uttar Pradesh,4,25,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,76.05,231.8,0.0,0,90.75,322.55,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
37131-MAH,Masculino,52,Não,Maharashtra,6,2,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.25,89.25,0.0,0,16.64,105.89,Novo Cliente,,,0,50-100,> 50,< 6 Meses
98918-UTT,Feminino,63,Sim,Uttar Pradesh,6,28,Promoção 1,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Cartão de Crédito,91.25,6589.6,0.0,0,3303.63,9893.23,Permaneceu,,,0,50-100,> 50,>= 24 Meses
95331-UTT,Masculino,76,Sim,Uttarakhand,11,25,Promoção 5,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,50.15,115.1,0.0,0,13.72,128.82,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
92130-BIH,Masculino,78,Sim,Bihar,13,18,,Sim,Não,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,54.85,104.2,0.0,0,51.48,155.68,Churned,Preço,Cobranças extras de dados,1,50-100,> 50,18-24 Meses
11744-TAM,Feminino,52,Não,Tamil Nadu,11,12,,Sim,Não,Sim,DSL,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Um Ano,Sim,Cartão de Crédito,70.15,4224.7,0.0,0,2332.8,6557.5,Permaneceu,,,0,50-100,> 50,12-18 Meses
83690-AND,Masculino,63,Não,Andhra Pradesh,11,6,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,84.9,3369.05,0.0,0,713.2,4082.25,Permaneceu,,,0,50-100,> 50,6-12 Meses
44192-AND,Masculino,41,Sim,Andhra Pradesh,9,5,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,100.75,2793.55,0.0,0,379.89,3173.44,Permaneceu,,,0,> 100,36-50,< 6 Meses
56658-ASS,Feminino,26,Não,Assam,12,29,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Débito em Conta,43.3,123.65,0.0,0,146.52,270.17,Churned,Preço,Velocidade insuficiente,1,20-50,20-35,>= 24 Meses
17597-HAR,Feminino,33,Sim,Haryana,2,6,Promoção 5,Não,,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,29.85,29.85,0.0,0,0.0,29.85,Novo Cliente,,,0,20-50,20-35,6-12 Meses
32887-MAH,Feminino,60,Sim,Maharashtra,6,11,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,44.6,260.8,0.0,0,295.2,556.0,Churned,Preço,Cobranças extras de dados,1,20-50,> 50,6-12 Meses
32447-HAR,Feminino,38,Sim,Haryana,13,18,,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,-4.0,46.3,0.0,0,48.22,94.52,Churned,Preço,Cobranças extras de dados,1,< 20,36-50,18-24 Meses
66748-KAR,Feminino,71,Sim,Karnataka,9,32,Promoção 3,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Dois Anos,Não,Cartão de Crédito,69.15,2275.1,0.0,0,461.04,2736.14,Permaneceu,,,0,50-100,> 50,>= 24 Meses
46345-AND,Feminino,45,Sim,Andhra Pradesh,2,14,,Não,,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cartão de Crédito,50.6,1653.45,0.0,0,0.0,1653.45,Permaneceu,,,0,50-100,36-50,12-18 Meses
36574-WES,Feminino,51,Sim,West Bengal,7,26,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,75.8,75.8,0.0,0,14.48,90.28,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
87526-DEL,Feminino,57,Não,Delhi,14,3,,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Débito em Conta,20.25,538.2,0.0,0,965.79,1503.99,Permaneceu,,,0,20-50,> 50,< 6 Meses
13819-TAM,Feminino,57,Não,Tamil Nadu,13,21,Promoção 4,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Não,Não,Sim,Um Ano,Sim,Cartão de Crédito,85.15,979.05,0.0,0,191.64,1170.69,Permaneceu,,,0,50-100,> 50,18-24 Meses
94341-JHA,Masculino,21,Sim,Jharkhand,9,11,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,76.4,151.8,0.0,0,41.0,192.8,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,20-35,6-12 Meses
24592-WES,Masculino,58,Sim,West Bengal,2,4,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,106.15,4512.7,0.0,0,101.22,4613.92,Churned,Outro,Não sabe/Não informado,1,> 100,> 50,< 6 Meses
31406-WES,Feminino,30,Não,West Bengal,12,31,Promoção 2,Não,,Sim,Cabo,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Dois Anos,Não,Débito em Conta,48.7,3008.55,0.0,120,0.0,3128.55,Permaneceu,,,0,20-50,20-35,>= 24 Meses
18247-GUJ,Feminino,53,Sim,Gujarat,1,32,Promoção 2,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,24.0,1183.05,0.0,0,1479.36,2662.41,Permaneceu,,,0,20-50,> 50,>= 24 Meses
48845-MAH,Masculino,49,Não,Maharashtra,6,34,Promoção 3,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.6,686.95,0.0,0,729.75,1416.7,Permaneceu,,,0,< 20,36-50,>= 24 Meses
82427-MAH,Masculino,36,Não,Maharashtra,15,28,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,19.55,19.55,0.0,0,17.94,37.49,Novo Cliente,,,0,< 20,36-50,>= 24 Meses
52399-UTT,Feminino,49,Sim,Uttar Pradesh,2,18,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.6,1416.5,0.0,0,2685.93,4102.43,Permaneceu,,,0,< 20,36-50,18-24 Meses
59612-RAJ,Feminino,57,Sim,Rajasthan,13,32,,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,110.45,8058.85,0.0,0,3357.36,11416.21,Permaneceu,,,0,> 100,> 50,>= 24 Meses
63303-TAM,Masculino,25,Não,Tamil Nadu,10,28,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito,73.75,871.4,0.0,0,179.52,1050.92,Churned,Atitude,Attitude of support person,1,50-100,20-35,>= 24 Meses
29841-UTT,Feminino,32,Não,Uttar Pradesh,14,11,,Não,,Sim,DSL,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,49.85,1520.1,0.0,0,0.0,1520.1,Permaneceu,,,0,20-50,20-35,6-12 Meses
11873-HAR,Masculino,45,Sim,Haryana,9,10,Promoção 2,Sim,Não,Sim,DSL,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,50.25,2221.55,0.0,0,292.05,2513.6,Permaneceu,,,0,50-100,36-50,6-12 Meses
61289-MAH,Feminino,37,Sim,Maharashtra,13,8,Promoção 1,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Cartão de Crédito,19.8,1468.75,0.0,0,2191.68,3660.43,Permaneceu,,,0,< 20,36-50,6-12 Meses
29978-DEL,Feminino,30,Sim,Delhi,11,21,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Um Ano,Sim,Cartão de Crédito,95.0,4368.85,0.0,60,1505.25,5934.1,Permaneceu,,,0,50-100,20-35,18-24 Meses
87630-MAD,Masculino,66,Sim,Madhya Pradesh,3,34,Promoção 2,Sim,Sim,Não,,,,,,,,,,Dois Anos,Sim,Cartão de Crédito,-10.0,1413.0,0.0,0,1088.72,2501.72,Permaneceu,,,0,< 20,> 50,>= 24 Meses
26069-AND,Feminino,25,Não,Andhra Pradesh,2,17,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,19.55,280.85,0.0,0,721.14,1001.99,Permaneceu,,,0,< 20,20-35,12-18 Meses
49078-MAH,Feminino,56,Sim,Maharashtra,1,25,,Sim,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Dois Anos,Não,Débito em Conta,87.1,4735.2,0.0,80,1001.16,5816.36,Permaneceu,,,0,50-100,> 50,>= 24 Meses
75841-TAM,Feminino,51,Sim,Tamil Nadu,2,28,,Sim,Sim,Não,,,,,,,,,,Mensal,Sim,Débito em Conta,26.35,378.6,0.0,0,119.4,498.0,Permaneceu,,,0,20-50,> 50,>= 24 Meses
48298-PUN,Feminino,52,Não,Punjab,8,1,Promoção 4,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,75.0,1573.95,0.0,0,854.04,2427.99,Permaneceu,,,0,50-100,> 50,< 6 Meses
23332-ODI,Feminino,36,Não,Odisha,1,17,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,84.45,1059.55,0.0,0,148.32,1207.87,Churned,Insatisfação,Pouca variedade de serviços,1,50-100,36-50,12-18 Meses
75936-WES,Feminino,58,Sim,West Bengal,13,29,,Não,,Sim,DSL,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Um Ano,Sim,Débito em Conta,51.8,2541.25,0.0,50,0.0,2591.25,Churned,Outro,Mudança de endereço,1,50-100,> 50,>= 24 Meses
59386-JAM,Feminino,28,Não,Jammu & Kashmir,1,13,,Não,,Sim,Cabo,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,44.6,97.1,0.0,0,0.0,97.1,Churned,Concorrente,Concorrente fez oferta melhor,1,20-50,20-35,12-18 Meses
28378-MAD,Feminino,65,Não,Madhya Pradesh,12,1,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Não,Débito em Conta,19.45,19.45,0.0,0,46.59,66.04,Novo Cliente,,,0,< 20,> 50,< 6 Meses
47511-AND,Feminino,65,Não,Andhra Pradesh,1,20,Promoção 3,Sim,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,54.75,1338.15,0.0,0,414.48,1752.63,Churned,Atitude,Attitude of support person,1,50-100,> 50,18-24 Meses
85208-TAM,Feminino,37,Sim,Tamil Nadu,6,31,Promoção 2,Sim,Sim,Sim,Cabo,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Um Ano,Não,Débito em Conta,74.1,3833.95,0.0,0,1968.42,5802.37,Permaneceu,,,0,50-100,36-50,>= 24 Meses
58079-MAH,Masculino,56,Não,Maharashtra,6,29,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,85.9,3729.75,0.0,0,864.36,4594.11,Permaneceu,,,0,50-100,> 50,>= 24 Meses
66938-WES,Masculino,73,Sim,West Bengal,14,11,,Sim,Não,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Dois Anos,Sim,Débito em Conta,85.65,4824.45,0.0,0,1774.08,6598.53,Permaneceu,,,0,50-100,> 50,6-12 Meses
67441-RAJ,Masculino,26,Não,Rajasthan,0,16,Promoção 3,Não,,Sim,DSL,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,30.1,810.85,0.0,0,0.0,810.85,Permaneceu,,,0,20-50,20-35,12-18 Meses
69607-TAM,Masculino,44,Não,Tamil Nadu,14,31,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cheque por Correio,19.7,111.65,0.0,0,166.68,278.33,Permaneceu,,,0,< 20,36-50,>= 24 Meses
96244-AND,Masculino,31,Sim,Andhra Pradesh,0,36,,Sim,Não,Sim,DSL,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,49.9,49.9,0.0,0,39.6,89.5,Churned,Preço,Cobranças extras de dados,1,20-50,20-35,>= 24 Meses
